component,ruleTypeId,ruleTypeName,entity,attribute,fieldType,label,source
dcinventory,AssetDeterminationRuleType,AssetDeterminationRuleType,,productClass,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,Annotations,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,AttributeLabels,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,assetTypeId,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,description,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,entityLabels,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,itemId,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,primaryBarCode,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,color,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,commodityClass,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,commodityCode,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,conveyable,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,facilityId,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,hazmat,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,itemId,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,nmfcFreightClassId,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,productClass,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,protectionLevel,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,season,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,seasonYear,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,sizeCode,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,sizeDescription,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,style,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,styleSuffix,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,aisle,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,allowTemporary,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,area,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,assignmentZoneId,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,bay,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,entityLabels,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,levelSequence,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,locationBarcode,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,locationCapacityUsage,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,locationElevation,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,locationId,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,locationLevel,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,locationTypeId,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,pickAllocationZoneId,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,position,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,storageUomId,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,trackCapacity,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,zone,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,skuDedicationTypeId,,,ruleTypeAvailableAttributeXref
dcinventory,LeanTimeSelectionCriteria,LeanTimeSelectionCriteria,,storageUomId,,,ruleTypeAvailableAttributeXref
dcinventory,,,,locationBarcode,,,availableAttribute
dcinventory,,,,styleSuffix,,,availableAttribute
dcinventory,,,,businessUnitId,,,availableAttribute
dcinventory,,,,style,,,availableAttribute
dcinventory,,,,inventoryAttribute4,,,availableAttribute
dcinventory,,,,facilityId,,,availableAttribute
dcinventory,,,,locationCapacityUsage,,,availableAttribute
dcinventory,,,,monetaryValueCurrencyCode,,,availableAttribute
dcinventory,,,,inventoryAttribute1,,,availableAttribute
dcinventory,,,,lastCountedDateTime,,,availableAttribute
dcinventory,,,,locationLevel,,,availableAttribute
dcinventory,,,,hazmat,,,availableAttribute
dcinventory,,,,locationTypeId,,,availableAttribute
dcinventory,,,,inventoryAttribute2,,,availableAttribute
dcinventory,,,,inventoryAttribute3,,,availableAttribute
dcinventory,,,,area,,,availableAttribute
dcinventory,,,,monetaryValue,,,availableAttribute
dcinventory,,,,locationId,,,availableAttribute
dcinventory,,,,nmfcFreightClassId,,,availableAttribute
dcinventory,,,,expirationDate,,,availableAttribute
dcinventory,,,,skuDedicationTypeId,,,availableAttribute
dcinventory,,,,bay,,,availableAttribute
dcinventory,,,,skuDedicationTypeId,,,availableAttribute
dcinventory,,,,serialNumberTrackType,,,availableAttribute
dcinventory,,,,countryOfOrigin,,,availableAttribute
dcinventory,,,,productStatusId,,,availableAttribute
dcinventory,,,,productClass,,,availableAttribute
dcinventory,,,,inventoryReservationTypeId,,,availableAttribute
dcinventory,,,,onHand,,,availableAttribute
dcinventory,,,,aisle,,,availableAttribute
dcinventory,,,,storageUomId,,,availableAttribute
dcinventory,,,,protectionLevel,,,availableAttribute
dcinventory,,,,storageUomId,,,availableAttribute
dcinventory,,,,inventoryAttribute5,,,availableAttribute
dcinventory,,,,color,,,availableAttribute
dcinventory,,,,inventoryTypeId,,,availableAttribute
dcinventory,,,,taskMovementZoneId,,,availableAttribute
dcinventory,,,,season,,,availableAttribute
dcinventory,,,,streetId,,,availableAttribute
dcinventory,,,,businessUnitId,,,availableAttribute
dcinventory,,,,extended,,,availableAttribute
dcinventory,,,,VelocityCode,,,availableAttribute
dcinventory,,,,manufacturedDate,,,availableAttribute
dcinventory,,,,inventoryTypeId,,,availableAttribute
dcinventory,,,,productStatusId,,,availableAttribute
dcinventory,,,,batchNumber,,,availableAttribute
dcinventory,,,,countryOfOrigin,,,availableAttribute
dcinventory,,,,inventoryAttribute1,,,availableAttribute
dcinventory,,,,inventoryAttribute2,,,availableAttribute
dcinventory,,,,inventoryAttribute3,,,availableAttribute
dcinventory,,,,inventoryAttribute4,,,availableAttribute
dcinventory,,,,inventoryAttribute5,,,availableAttribute
dcinventory,,,,packUomTypeId,,,availableAttribute
dcinventory,,,,packUomQuantity,,,availableAttribute
dcinventory,,,,inventoryContainerTypeId,,,availableAttribute
dcinventory,,,,ilpnId,,,availableAttribute
dcinventory,,,,status,,,availableAttribute
dcinventory,,,,itemId,,,availableAttribute
dcinventory,,,,asnId,,,availableAttribute
dcinventory,,,,vendorId,,,availableAttribute
dcinventory,,,,purchaseOrderId,,,availableAttribute
dcinventory,,,,shipmentId,,,availableAttribute
dcinventory,,,,manufacturingFacilityId,,,availableAttribute
dcinventory,,,,finalDestinationFacilityId,,,availableAttribute
dcinventory,,,,finalReturnDispositionId,,,availableAttribute
